,time,open,high,low,close,tick_volume,spread,real_volume
16775,1621468800,109.264,109.297,109.092,109.114,10006,0,0
16776,1621476000,109.114,109.183,109.107,109.136,6286,0,0
16777,1621483200,109.136,109.173,109.118,109.146,3254,0,0
16778,1621490400,109.145,109.155,108.961,108.982,7237,0,0
16779,1621497600,108.982,109.006,108.874,108.963,7286,0,0
16780,1621504800,108.963,109.029,108.895,108.917,5984,0,0
16781,1621512000,108.917,109.026,108.791,108.836,10292,0,0
16782,1621519200,108.836,108.869,108.749,108.793,8148,0,0
16783,1621526400,108.793,108.836,108.765,108.81,3940,0,0
16784,1621533600,108.81,108.827,108.777,108.781,4184,0,0
16785,1621540800,108.781,108.8,108.73,108.771,2227,0,0
16786,1621548000,108.771,108.87,108.771,108.863,2011,0,0
16787,1621555200,108.863,108.899,108.793,108.85,5664,0,0
16788,1621562400,108.85,108.875,108.833,108.861,3131,0,0
16789,1621569600,108.861,108.866,108.709,108.744,3395,0,0
16790,1621576800,108.744,108.821,108.679,108.698,8731,0,0
16791,1621584000,108.698,108.711,108.611,108.701,5563,0,0
16792,1621591200,108.701,108.835,108.645,108.829,5924,0,0
16793,1621598400,108.829,108.939,108.679,108.881,12608,0,0
16794,1621605600,108.881,108.987,108.839,108.939,8811,0,0
16795,1621612800,108.939,109.007,108.915,108.961,3259,0,0
16796,1621620000,108.963,108.963,108.878,108.904,1493,0,0
16797,1621627200,108.904,108.96,108.882,108.947,1029,0,0
16798,1621800000,108.917,108.923,108.871,108.911,99,8,0
16799,1621807200,108.911,108.996,108.902,108.918,2970,0,0
16800,1621814400,108.918,108.991,108.883,108.922,6201,0,0
16801,1621821600,108.922,108.942,108.844,108.86,3208,0,0
16802,1621828800,108.86,108.863,108.77,108.793,3651,0,0
16803,1621836000,108.793,108.793,108.697,108.759,6876,0,0
16804,1621843200,108.759,108.983,108.742,108.883,5624,0,0
16805,1621850400,108.883,108.983,108.849,108.928,3893,0,0
16806,1621857600,108.928,108.944,108.748,108.783,9873,0,0
16807,1621864800,108.784,108.815,108.705,108.811,6316,0,0
16808,1621872000,108.811,108.831,108.768,108.769,2570,0,0
16809,1621879200,108.769,108.794,108.764,108.777,1545,0,0
16810,1621886400,108.777,108.784,108.722,108.755,3217,0,0
16811,1621893600,108.755,108.865,108.75,108.853,1514,0,0
16812,1621900800,108.853,108.853,108.679,108.75,6233,0,0
16813,1621908000,108.75,108.769,108.698,108.709,3896,0,0
16814,1621915200,108.709,108.788,108.689,108.749,3388,0,0
16815,1621922400,108.749,108.774,108.559,108.726,7107,0,0
16816,1621929600,108.726,108.844,108.714,108.809,6342,0,0
16817,1621936800,108.808,108.97,108.804,108.872,6027,0,0
16818,1621944000,108.872,109.072,108.838,108.92,10997,0,0
16819,1621951200,108.919,108.998,108.865,108.958,9769,0,0
16820,1621958400,108.958,109.016,108.766,108.778,3877,0,0
16821,1621965600,108.778,108.779,108.701,108.74,3626,0,0
16822,1621972800,108.741,108.781,108.731,108.759,1899,0,0
16823,1621980000,108.759,108.819,108.756,108.793,2137,0,0
16824,1621987200,108.793,108.829,108.724,108.767,5385,0,0
16825,1621994400,108.767,108.814,108.725,108.803,7198,0,0
16826,1622001600,108.803,108.821,108.756,108.797,3300,0,0
16827,1622008800,108.798,108.902,108.787,108.835,7850,0,0
16828,1622016000,108.835,108.937,108.799,108.894,4590,0,0
16829,1622023200,108.894,108.918,108.851,108.906,3956,0,0
16830,1622030400,108.906,109.059,108.861,108.949,8914,0,0
16831,1622037600,108.949,109.145,108.87,109.106,9623,0,0
16832,1622044800,109.106,109.179,109.061,109.15,6045,0,0
16833,1622052000,109.15,109.174,109.107,109.145,3619,0,0
16834,1622059200,109.146,109.157,109.085,109.125,2499,0,0
16835,1622066400,109.125,109.178,109.116,109.171,2830,0,0
16836,1622073600,109.171,109.21,109.13,109.136,5243,0,0
16837,1622080800,109.136,109.145,109.042,109.06,4097,0,0
16838,1622088000,109.06,109.143,109.044,109.077,2971,0,0
16839,1622095200,109.077,109.155,109.039,109.098,6111,0,0
16840,1622102400,109.098,109.205,109.054,109.203,5312,0,0
16841,1622109600,109.203,109.257,109.083,109.231,5782,0,0
16842,1622116800,109.231,109.547,109.219,109.472,15067,0,0
16843,1622124000,109.472,109.854,109.451,109.819,15432,0,0
16844,1622131200,109.819,109.924,109.811,109.847,6922,0,0
16845,1622138400,109.847,109.863,109.758,109.783,4362,0,0
16846,1622145600,109.784,109.846,109.724,109.843,1719,0,0
16847,1622152800,109.843,109.865,109.807,109.81,1369,0,0
16848,1622160000,109.81,109.959,109.81,109.898,7020,0,0
16849,1622167200,109.898,109.941,109.859,109.908,3491,0,0
16850,1622174400,109.908,109.931,109.818,109.904,3129,0,0
16851,1622181600,109.904,109.957,109.855,109.893,6783,0,0
16852,1622188800,109.893,109.907,109.8,109.894,5602,0,0
16853,1622196000,109.894,110.089,109.85,110.047,5172,0,0
16854,1622203200,110.047,110.2,109.967,110.018,14005,0,0
16855,1622210400,110.019,110.046,109.813,109.849,11026,0,0
16856,1622217600,109.849,109.849,109.743,109.787,4004,0,0
16857,1622224800,109.787,109.849,109.777,109.847,3158,0,0
16858,1622232000,109.847,109.879,109.831,109.873,1312,0,0
16859,1622404800,109.799,109.828,109.761,109.823,102,19,0
16860,1622412000,109.823,109.935,109.823,109.91,2079,0,0
16861,1622419200,109.91,109.936,109.651,109.715,6656,0,0
16862,1622426400,109.715,109.723,109.637,109.692,4581,0,0
16863,1622433600,109.692,109.757,109.643,109.742,1996,0,0
16864,1622440800,109.742,109.796,109.664,109.715,4928,0,0
16865,1622448000,109.715,109.749,109.641,109.712,4330,0,0
16866,1622455200,109.712,109.731,109.647,109.665,2144,0,0
16867,1622462400,109.665,109.683,109.592,109.634,2768,0,0
16868,1622469600,109.634,109.64,109.354,109.48,7048,0,0
16869,1622476800,109.48,109.516,109.465,109.483,3144,0,0
16870,1622484000,109.483,109.553,109.466,109.552,6214,0,0
16871,1622491200,109.552,109.607,109.515,109.574,1068,0,0
16872,1622498400,109.574,109.594,109.488,109.494,1625,0,0
16873,1622505600,109.494,109.545,109.33,109.405,6746,0,0
16874,1622512800,109.405,109.467,109.378,109.448,3404,0,0
16875,1622520000,109.448,109.534,109.442,109.472,3365,0,0
16876,1622527200,109.473,109.541,109.418,109.487,5903,0,0
16877,1622534400,109.487,109.643,109.487,109.603,6080,0,0
16878,1622541600,109.602,109.68,109.56,109.631,4338,0,0
16879,1622548800,109.631,109.709,109.492,109.546,8376,0,0
16880,1622556000,109.546,109.58,109.34,109.432,10660,0,0
16881,1622563200,109.432,109.479,109.403,109.408,2210,0,0
16882,1622570400,109.408,109.487,109.39,109.475,2516,0,0
16883,1622577600,109.475,109.503,109.357,109.465,1810,0,0
16884,1622584800,109.465,109.51,109.457,109.497,1286,0,0
16885,1622592000,109.497,109.658,109.482,109.605,6124,0,0
16886,1622599200,109.605,109.645,109.585,109.62,4376,0,0
16887,1622606400,109.62,109.728,109.604,109.715,3383,0,0
16888,1622613600,109.715,109.787,109.684,109.774,6028,0,0
16889,1622620800,109.773,109.886,109.751,109.777,6300,0,0
16890,1622628000,109.777,109.884,109.766,109.796,4935,0,0
16891,1622635200,109.794,109.796,109.623,109.663,9342,0,0
16892,1622642400,109.663,109.698,109.566,109.603,5948,0,0
16893,1622649600,109.603,109.639,109.565,109.567,3280,0,0
16894,1622656800,109.567,109.587,109.53,109.551,1945,0,0
16895,1622664000,109.551,109.583,109.529,109.551,918,0,0
16896,1622671200,109.551,109.614,109.543,109.596,1471,0,0
16897,1622678400,109.596,109.692,109.566,109.653,4022,0,0
16898,1622685600,109.653,109.695,109.637,109.679,1951,0,0
16899,1622692800,109.679,109.777,109.677,109.767,2337,0,0
16900,1622700000,109.767,109.84,109.738,109.835,4963,0,0
16901,1622707200,109.835,109.846,109.737,109.764,4207,0,0
16902,1622714400,109.765,109.821,109.625,109.797,5690,0,0
16903,1622721600,109.797,110.16,109.765,110.099,14145,0,0
16904,1622728800,110.098,110.314,110.041,110.29,10825,0,0
16905,1622736000,110.29,110.318,110.238,110.27,5019,0,0
16906,1622743200,110.27,110.31,110.247,110.272,3651,0,0
16907,1622750400,110.273,110.321,110.244,110.298,1314,0,0
16908,1622757600,110.298,110.331,110.246,110.291,2666,0,0
16909,1622764800,110.291,110.329,110.143,110.218,7102,0,0
16910,1622772000,110.218,110.236,110.149,110.236,4298,0,0
16911,1622779200,110.236,110.286,110.214,110.275,2955,0,0
16912,1622786400,110.275,110.281,110.164,110.185,5748,0,0
16913,1622793600,110.184,110.205,110.102,110.116,3943,0,0
16914,1622800800,110.116,110.166,110.091,110.103,3722,0,0
16915,1622808000,110.102,110.145,109.487,109.506,25008,0,0
16916,1622815200,109.506,109.548,109.366,109.432,9052,0,0
16917,1622822400,109.432,109.538,109.43,109.505,2462,0,0
16918,1622829600,109.505,109.562,109.498,109.505,1899,0,0
16919,1622836800,109.506,109.544,109.474,109.527,682,0,0
16920,1623009600,109.525,109.525,109.397,109.477,165,36,0
16921,1623016800,109.477,109.636,109.432,109.619,1541,0,0
16922,1623024000,109.619,109.64,109.472,109.577,6214,0,0
16923,1623031200,109.577,109.615,109.507,109.567,6388,0,0
16924,1623038400,109.567,109.575,109.383,109.524,3607,0,0
16925,1623045600,109.524,109.594,109.419,109.424,5744,0,0
16926,1623052800,109.425,109.498,109.35,109.433,4452,0,0
16927,1623060000,109.433,109.486,109.251,109.304,5154,0,0
16928,1623067200,109.304,109.366,109.189,109.203,7368,0,0
16929,1623074400,109.203,109.316,109.195,109.26,5627,0,0
16930,1623081600,109.26,109.304,109.246,109.255,1721,0,0
16931,1623088800,109.255,109.27,109.232,109.247,1273,0,0
16932,1623096000,109.246,109.272,109.234,109.256,724,0,0
16933,1623103200,109.256,109.285,109.244,109.274,1386,0,0
16934,1623110400,109.274,109.443,109.2,109.398,5967,0,0
16935,1623117600,109.398,109.424,109.339,109.42,3253,0,0
16936,1623124800,109.42,109.489,109.396,109.483,1718,0,0
16937,1623132000,109.483,109.538,109.391,109.524,5867,0,0
16938,1623139200,109.524,109.553,109.474,109.535,4548,0,0
16939,1623146400,109.536,109.559,109.365,109.408,7250,0,0
16940,1623153600,109.408,109.503,109.275,109.446,12437,0,0
16941,1623160800,109.446,109.513,109.369,109.469,6910,0,0
16942,1623168000,109.469,109.514,109.463,109.493,3181,0,0
16943,1623175200,109.493,109.515,109.456,109.476,2314,0,0
16944,1623182400,109.476,109.519,109.465,109.484,1502,0,0
16945,1623189600,109.484,109.512,109.457,109.472,895,0,0
16946,1623196800,109.472,109.491,109.405,109.433,4135,0,0
16947,1623204000,109.433,109.486,109.413,109.481,1943,0,0
16948,1623211200,109.481,109.506,109.453,109.473,1762,0,0
16949,1623218400,109.473,109.482,109.327,109.453,6165,0,0
16950,1623225600,109.453,109.51,109.381,109.455,4927,0,0
16951,1623232800,109.455,109.479,109.355,109.388,3383,0,0
16952,1623240000,109.388,109.426,109.228,109.289,6876,0,0
16953,1623247200,109.289,109.648,109.277,109.62,8207,0,0
16954,1623254400,109.62,109.653,109.598,109.604,2662,0,0
16955,1623261600,109.604,109.659,109.559,109.624,4411,0,0
16956,1623268800,109.624,109.646,109.589,109.62,1226,0,0
16957,1623276000,109.62,109.662,109.609,109.614,1294,0,0
16958,1623283200,109.614,109.68,109.519,109.53,4463,0,0
16959,1623290400,109.53,109.584,109.528,109.549,2049,0,0
16960,1623297600,109.549,109.582,109.532,109.552,1733,0,0
16961,1623304800,109.552,109.572,109.451,109.554,5076,0,0
16962,1623312000,109.554,109.564,109.456,109.512,3448,0,0
16963,1623319200,109.512,109.55,109.456,109.526,4470,0,0
16964,1623326400,109.526,109.797,109.526,109.64,25205,0,0
16965,1623333600,109.64,109.642,109.424,109.495,8985,0,0
16966,1623340800,109.495,109.499,109.411,109.433,3596,0,0
16967,1623348000,109.433,109.465,109.318,109.32,2706,0,0
16968,1623355200,109.32,109.373,109.306,109.336,2409,0,0
16969,1623362400,109.34,109.41,109.332,109.396,1743,0,0
16970,1623369600,109.396,109.455,109.348,109.39,4526,0,0
16971,1623376800,109.39,109.422,109.381,109.402,1724,0,0
16972,1623384000,109.402,109.437,109.382,109.42,1469,0,0
16973,1623391200,109.42,109.485,109.32,109.43,5295,0,0
16974,1623398400,109.43,109.571,109.41,109.533,7643,0,0
16975,1623405600,109.533,109.589,109.445,109.569,5899,0,0
16976,1623412800,109.569,109.741,109.559,109.72,6318,0,0
16977,1623420000,109.72,109.845,109.653,109.752,6559,0,0
16978,1623427200,109.752,109.772,109.678,109.712,2074,0,0
16979,1623434400,109.712,109.757,109.659,109.662,1893,0,0
16980,1623441600,109.662,109.694,109.647,109.684,710,0,0
16981,1623614400,109.652,109.652,109.606,109.622,87,15,0
16982,1623621600,109.622,109.736,109.622,109.718,2085,0,0
16983,1623628800,109.718,109.832,109.692,109.772,5519,0,0
16984,1623636000,109.772,109.807,109.711,109.775,2213,0,0
16985,1623643200,109.775,109.782,109.721,109.748,1768,0,0
16986,1623650400,109.748,109.759,109.634,109.693,6934,0,0
16987,1623657600,109.693,109.705,109.612,109.668,3586,0,0
16988,1623664800,109.668,109.764,109.644,109.755,3257,0,0
16989,1623672000,109.755,109.955,109.715,109.912,6099,0,0
16990,1623679200,109.912,110.001,109.891,109.989,4084,0,0
16991,1623686400,109.989,110.043,109.983,110.042,2497,0,0
16992,1623693600,110.042,110.099,110.042,110.052,1337,0,0
16993,1623700800,110.052,110.096,110.052,110.07,2979,0,0
16994,1623708000,110.073,110.077,110.028,110.043,1160,0,0
16995,1623715200,110.043,110.124,110.026,110.122,4193,0,0
16996,1623722400,110.122,110.153,110.09,110.101,2141,0,0
16997,1623729600,110.101,110.103,110.034,110.035,1474,0,0
16998,1623736800,110.035,110.111,109.989,110.046,5291,0,0
16999,1623744000,110.046,110.169,110.018,110.155,3774,0,0
17000,1623751200,110.155,110.165,110.013,110.127,3823,0,0
17001,1623758400,110.127,110.147,110.021,110.1,8673,0,0
17002,1623765600,110.1,110.158,110.059,110.129,5740,0,0
17003,1623772800,110.129,110.157,110.074,110.09,2437,0,0
17004,1623780000,110.09,110.101,110.04,110.04,1779,0,0
17005,1623787200,110.041,110.091,110.01,110.035,1548,0,0
17006,1623794400,110.035,110.097,110.035,110.085,1113,0,0
17007,1623801600,110.085,110.142,110.072,110.105,3200,0,0
17008,1623808800,110.105,110.116,110.087,110.104,1664,0,0
17009,1623816000,110.104,110.104,110.052,110.073,1726,0,0
17010,1623823200,110.073,110.133,109.9,109.94,5997,0,0
17011,1623830400,109.941,109.977,109.908,109.953,3359,0,0
17012,1623837600,109.953,109.984,109.916,109.953,3471,0,0
17013,1623844800,109.953,109.953,109.804,109.886,6930,0,0
17014,1623852000,109.886,109.982,109.873,109.877,4396,0,0
17015,1623859200,109.877,109.916,109.861,109.863,2683,0,0
17016,1623866400,109.863,110.644,109.863,110.633,38947,0,0
17017,1623873600,110.634,110.722,110.532,110.639,3106,0,0
17018,1623880800,110.639,110.802,110.635,110.773,4808,0,0
17019,1623888000,110.773,110.825,110.647,110.651,8676,0,0
17020,1623895200,110.652,110.731,110.608,110.722,3876,0,0
17021,1623902400,110.722,110.73,110.607,110.645,2603,0,0
17022,1623909600,110.645,110.767,110.58,110.587,11433,0,0
17023,1623916800,110.587,110.697,110.545,110.692,6901,0,0
17024,1623924000,110.692,110.769,110.676,110.714,8428,0,0
17025,1623931200,110.714,110.715,110.368,110.441,11147,0,0
17026,1623938400,110.441,110.486,110.187,110.279,10553,0,0
17027,1623945600,110.279,110.326,110.167,110.218,6535,0,0
17028,1623952800,110.218,110.32,110.195,110.27,3462,0,0
17029,1623960000,110.27,110.291,110.157,110.238,2129,0,0
17030,1623967200,110.238,110.332,110.228,110.326,1530,0,0
17031,1623974400,110.326,110.33,110.179,110.189,5302,0,0
17032,1623981600,110.189,110.221,110.156,110.194,3034,0,0
17033,1623988800,110.194,110.247,109.978,110.046,3701,0,0
17034,1623996000,110.047,110.128,109.941,110.003,9325,0,0
17035,1624003200,110.003,110.23,109.979,110.147,7590,0,0
17036,1624010400,110.147,110.19,110.071,110.129,5941,0,0
17037,1624017600,110.129,110.451,110.125,110.428,18067,0,0
17038,1624024800,110.428,110.485,110.042,110.214,16314,0,0
17039,1624032000,110.214,110.261,110.139,110.158,4613,0,0
17040,1624039200,110.158,110.183,110.108,110.157,4745,0,0
17041,1624046400,110.157,110.219,110.147,110.217,1900,0,0
17042,1624219200,110.222,110.222,110.105,110.211,300,18,0
17043,1624226400,110.211,110.23,110.155,110.205,2647,0,0
17044,1624233600,110.205,110.256,110.114,110.124,7571,0,0
17045,1624240800,110.124,110.125,109.716,109.807,8935,0,0
17046,1624248000,109.807,109.872,109.737,109.866,4946,0,0
17047,1624255200,109.866,110.064,109.83,110.034,8664,0,0
17048,1624262400,110.034,110.155,109.914,110.111,7855,0,0
17049,1624269600,110.111,110.153,110.072,110.098,4627,0,0
17050,1624276800,110.098,110.335,110.076,110.213,9508,0,0
17051,1624284000,110.212,110.277,110.146,110.218,8837,0,0
17052,1624291200,110.218,110.289,110.14,110.28,5510,0,0
17053,1624298400,110.28,110.311,110.236,110.282,3461,0,0
17054,1624305600,110.282,110.354,110.212,110.302,2335,0,0
17055,1624312800,110.302,110.383,110.276,110.378,2856,0,0
17056,1624320000,110.378,110.403,110.212,110.314,4877,0,0
17057,1624327200,110.314,110.474,110.314,110.418,4000,0,0
17058,1624334400,110.418,110.488,110.393,110.486,2209,0,0
17059,1624341600,110.486,110.537,110.351,110.486,6737,0,0
17060,1624348800,110.486,110.532,110.431,110.449,5233,0,0
17061,1624356000,110.449,110.529,110.386,110.523,3720,0,0
17062,1624363200,110.523,110.725,110.513,110.668,7449,0,0
17063,1624370400,110.668,110.793,110.611,110.749,7677,0,0
17064,1624377600,110.749,110.768,110.667,110.709,4199,0,0
17065,1624384800,110.709,110.71,110.589,110.626,4575,0,0
17066,1624392000,110.626,110.684,110.607,110.655,1403,0,0
17067,1624399200,110.655,110.674,110.626,110.656,2115,0,0
17068,1624406400,110.656,110.855,110.648,110.831,7298,0,0
17069,1624413600,110.831,110.839,110.71,110.761,2367,0,0
17070,1624420800,110.761,110.854,110.755,110.769,2696,0,0
17071,1624428000,110.769,110.92,110.769,110.877,8012,0,0
17072,1624435200,110.877,110.97,110.841,110.964,5011,0,0
17073,1624442400,110.964,111.106,110.661,110.867,11408,0,0
17074,1624449600,110.867,110.914,110.697,110.709,10637,0,0
17075,1624456800,110.709,110.881,110.684,110.858,6412,0,0
17076,1624464000,110.858,111.001,110.858,110.942,3958,0,0
17077,1624471200,110.942,111.012,110.942,110.966,3011,0,0
17078,1624478400,110.966,111.022,110.941,110.961,4780,0,0
17079,1624485600,110.961,111.034,110.949,111.014,2023,0,0
17080,1624492800,111.014,111.117,110.968,110.976,5182,0,0
17081,1624500000,110.977,111.047,110.96,111.018,2819,0,0
17082,1624507200,111.018,111.023,110.808,110.857,3345,0,0
17083,1624514400,110.857,110.921,110.761,110.883,6952,0,0
17084,1624521600,110.883,110.918,110.801,110.852,4953,0,0
17085,1624528800,110.852,110.872,110.756,110.813,4741,0,0
17086,1624536000,110.813,110.825,110.711,110.724,9052,0,0
17087,1624543200,110.724,110.913,110.686,110.908,5754,0,0
17088,1624550400,110.908,110.909,110.847,110.89,2889,0,0
17089,1624557600,110.89,110.891,110.833,110.842,2371,0,0
17090,1624564800,110.842,110.896,110.787,110.855,1754,0,0
17091,1624572000,110.855,110.931,110.848,110.922,1285,0,0
17092,1624579200,110.922,110.984,110.877,110.905,4428,0,0
17093,1624586400,110.905,110.915,110.846,110.855,1861,0,0
17094,1624593600,110.855,110.883,110.808,110.834,2439,0,0
17095,1624600800,110.834,110.865,110.74,110.753,4267,0,0
17096,1624608000,110.753,110.769,110.678,110.769,3927,0,0
17097,1624615200,110.769,110.799,110.714,110.734,2495,0,0
17098,1624622400,110.734,110.737,110.483,110.539,10860,0,0
17099,1624629600,110.539,110.801,110.538,110.787,7379,0,0
17100,1624636800,110.787,110.868,110.784,110.861,2690,0,0
17101,1624644000,110.861,110.879,110.753,110.755,1810,0,0
17102,1624651200,110.757,110.796,110.747,110.783,721,0,0
17103,1624824000,110.773,110.806,110.731,110.767,186,35,0
17104,1624831200,110.767,110.859,110.695,110.812,1986,0,0
17105,1624838400,110.812,110.84,110.654,110.689,4867,0,0
17106,1624845600,110.688,110.716,110.629,110.633,2278,0,0
17107,1624852800,110.633,110.679,110.619,110.657,1863,0,0
17108,1624860000,110.657,110.731,110.623,110.649,4891,0,0
17109,1624867200,110.649,110.747,110.639,110.723,3650,0,0
17110,1624874400,110.723,110.948,110.694,110.936,4445,0,0
17111,1624881600,110.936,110.98,110.742,110.75,7721,0,0
17112,1624888800,110.75,110.768,110.515,110.516,7259,0,0
17113,1624896000,110.516,110.588,110.498,110.517,3490,0,0
17114,1624903200,110.517,110.61,110.517,110.606,1685,0,0
17115,1624910400,110.606,110.645,110.595,110.609,1096,0,0
17116,1624917600,110.609,110.613,110.564,110.607,1543,0,0
17117,1624924800,110.607,110.64,110.454,110.503,5734,0,0
17118,1624932000,110.503,110.534,110.459,110.52,2512,0,0
17119,1624939200,110.52,110.594,110.512,110.555,2256,0,0
17120,1624946400,110.555,110.697,110.553,110.694,5312,0,0
17121,1624953600,110.695,110.761,110.526,110.564,4753,0,0
17122,1624960800,110.564,110.618,110.509,110.609,4226,0,0
17123,1624968000,110.609,110.737,110.506,110.592,10019,0,0
17124,1624975200,110.593,110.638,110.432,110.542,6471,0,0
17125,1624982400,110.542,110.549,110.506,110.529,1612,0,0
17126,1624989600,110.529,110.562,110.488,110.54,2040,0,0
17127,1624996800,110.541,110.565,110.456,110.556,3380,0,0
17128,1625004000,110.556,110.565,110.503,110.536,2007,0,0
17129,1625011200,110.536,110.598,110.443,110.48,5572,0,0
17130,1625018400,110.479,110.542,110.456,110.485,2264,0,0
17131,1625025600,110.485,110.512,110.451,110.502,2917,0,0
17132,1625032800,110.501,110.594,110.446,110.548,5632,0,0
17133,1625040000,110.547,110.566,110.42,110.528,5702,0,0
17134,1625047200,110.528,110.548,110.472,110.526,3262,0,0
17135,1625054400,110.525,110.734,110.511,110.683,7939,0,0
17136,1625061600,110.683,111.07,110.683,111.043,11555,0,0
17137,1625068800,111.042,111.109,110.998,111.099,3999,0,0
17138,1625076000,111.099,111.123,111.023,111.083,2120,0,0
17139,1625083200,111.083,111.121,111.07,111.083,1525,0,0
17140,1625090400,111.083,111.14,111.081,111.132,2046,0,0
17141,1625097600,111.132,111.165,111.026,111.063,4781,0,0
17142,1625104800,111.063,111.107,111.03,111.095,1943,0,0
17143,1625112000,111.095,111.153,111.088,111.121,1799,0,0
17144,1625119200,111.121,111.277,111.12,111.274,6362,0,0
17145,1625126400,111.274,111.51,111.269,111.496,5723,0,0
17146,1625133600,111.496,111.629,111.353,111.468,7981,0,0
17147,1625140800,111.468,111.488,111.35,111.393,7759,0,0
17148,1625148000,111.393,111.612,111.354,111.563,9848,0,0
17149,1625155200,111.563,111.636,111.535,111.619,3071,0,0
17150,1625162400,111.619,111.64,111.546,111.553,1995,0,0
17151,1625169600,111.553,111.578,111.493,111.522,1594,0,0
17152,1625176800,111.522,111.585,111.522,111.574,1262,0,0
17153,1625184000,111.574,111.66,111.551,111.591,4559,0,0
17154,1625191200,111.591,111.625,111.567,111.578,2292,0,0
17155,1625198400,111.578,111.61,111.558,111.61,2065,0,0
17156,1625205600,111.609,111.659,111.56,111.573,4516,0,0
17157,1625212800,111.573,111.586,111.408,111.499,5002,0,0
17158,1625220000,111.499,111.518,111.379,111.445,3566,0,0
17159,1625227200,111.445,111.608,111.152,111.249,20735,0,0
17160,1625234400,111.249,111.381,111.225,111.294,6591,0,0
17161,1625241600,111.294,111.301,111.039,111.044,3031,0,0
17162,1625248800,111.044,111.068,110.953,111.032,2391,0,0
17163,1625256000,111.032,111.043,111.009,111.025,1027,0,0
17164,1625428800,110.995,111.001,110.951,110.994,130,0,0
17165,1625436000,110.994,111.159,110.972,111.143,4763,0,0
17166,1625443200,111.143,111.191,111.052,111.058,4129,0,0
17167,1625450400,111.058,111.129,111.058,111.12,1403,0,0
17168,1625457600,111.12,111.145,111.105,111.14,1002,0,0
17169,1625464800,111.14,111.146,110.899,110.912,4951,0,0
17170,1625472000,110.912,110.925,110.802,110.839,3552,0,0
17171,1625479200,110.839,110.884,110.797,110.846,2207,0,0
17172,1625486400,110.846,110.978,110.846,110.957,2714,0,0
17173,1625493600,110.957,110.981,110.903,110.909,2209,0,0
17174,1625500800,110.908,110.931,110.872,110.903,14525,0,0
17175,1625508000,110.903,110.974,110.883,110.953,14106,0,0
17176,1625515200,110.953,110.993,110.844,110.961,4559,0,0
17177,1625522400,110.961,110.961,110.904,110.918,1903,0,0
17178,1625529600,110.917,110.931,110.79,110.818,4509,0,0
17179,1625536800,110.818,110.873,110.791,110.845,2279,0,0
17180,1625544000,110.845,110.864,110.793,110.82,2134,0,0
17181,1625551200,110.82,110.918,110.748,110.779,5711,0,0
17182,1625558400,110.779,110.862,110.748,110.796,6680,0,0
17183,1625565600,110.796,110.805,110.609,110.656,5451,0,0
17184,1625572800,110.656,110.806,110.599,110.732,11537,0,0
17185,1625580000,110.732,110.735,110.522,110.656,15662,0,0
17186,1625587200,110.656,110.689,110.6,110.654,3838,0,0
17187,1625594400,110.654,110.672,110.603,110.636,2934,0,0
17188,1625601600,110.636,110.657,110.607,110.628,801,0,0
17189,1625608800,110.628,110.665,110.566,110.603,3191,0,0
17190,1625616000,110.603,110.609,110.396,110.432,8300,0,0
17191,1625623200,110.432,110.622,110.416,110.6,2894,0,0
17192,1625630400,110.601,110.644,110.481,110.595,3490,0,0
17193,1625637600,110.595,110.743,110.592,110.636,6935,0,0
17194,1625644800,110.636,110.793,110.636,110.747,5075,0,0
17195,1625652000,110.747,110.816,110.652,110.682,4574,0,0
17196,1625659200,110.682,110.802,110.509,110.699,12744,0,0
17197,1625666400,110.699,110.814,110.605,110.622,10022,0,0
17198,1625673600,110.622,110.726,110.607,110.664,3312,0,0
17199,1625680800,110.664,110.692,110.539,110.608,7075,0,0
17200,1625688000,110.608,110.69,110.593,110.636,1316,0,0
17201,1625695200,110.636,110.675,110.594,110.637,2045,0,0
17202,1625702400,110.637,110.651,110.462,110.503,5993,0,0
17203,1625709600,110.503,110.624,110.424,110.567,4368,0,0
17204,1625716800,110.567,110.567,110.212,110.277,6081,0,0
17205,1625724000,110.277,110.341,109.764,109.789,17039,0,0
17206,1625731200,109.789,110.049,109.756,109.907,13823,0,0
17207,1625738400,109.907,109.959,109.705,109.75,10429,0,0
17208,1625745600,109.75,109.764,109.602,109.672,16106,0,0
17209,1625752800,109.672,109.858,109.534,109.82,13337,0,0
17210,1625760000,109.82,109.87,109.788,109.842,3955,0,0
17211,1625767200,109.842,109.868,109.774,109.777,2632,0,0
17212,1625774400,109.777,109.79,109.627,109.749,1625,0,0
17213,1625781600,109.749,109.845,109.746,109.803,2025,0,0
17214,1625788800,109.804,109.923,109.763,109.802,7389,0,0
17215,1625796000,109.802,109.967,109.796,109.891,3820,0,0
17216,1625803200,109.891,110.088,109.87,110.012,4260,0,0
17217,1625810400,110.012,110.135,109.993,110.014,8604,0,0
17218,1625817600,110.014,110.143,110.001,110.021,6782,0,0
17219,1625824800,110.021,110.082,109.902,110.056,5914,0,0
17220,1625832000,110.057,110.197,109.938,110.145,8399,0,0
17221,1625839200,110.145,110.259,110.073,110.183,7512,0,0
17222,1625846400,110.183,110.219,110.166,110.17,2282,0,0
17223,1625853600,110.17,110.199,110.112,110.115,1712,0,0
17224,1625860800,110.115,110.145,110.094,110.101,616,0,0
17225,1626033600,110.081,110.142,110.081,110.117,135,0,0
